Date,rolling_vol_20d,rolling_vol_60d,rolling_vol_120d,ewma_vol_lambda_0.94
2024-05-21,0.15448176012411688,0.16873078866045532,0.16548741211804313,0.1650551396138189
2024-05-22,0.14932912361925346,0.1622606460984016,0.16531684451218515,0.1618641087925667
2024-05-23,0.1533065933759781,0.16211402302195516,0.1656828718249549,0.1681679307335841
2024-05-24,0.15310489595570806,0.15933558860228755,0.1649025221037273,0.16359421425153498
2024-05-27,0.15571259264914997,0.1603296882266963,0.16574370685037507,0.16661543009270488
2024-05-28,0.1499463970614487,0.16049114280040602,0.16412504427989838,0.16164115105094046
2024-05-29,0.15071027338276644,0.16097053490892657,0.16454809891008704,0.1614382852086423
2024-05-30,0.12582316617096342,0.15644866541605298,0.16476015294208324,0.15909385581679297
2024-05-31,0.12673138743028112,0.15662187142671533,0.16451241798642446,0.1543228665684264
2024-06-03,0.12592327526058777,0.15627855785836722,0.16292944488010672,0.15099519959681995
2024-06-04,0.12944859440886983,0.15872919720410678,0.1627031593185792,0.1511818815867004
2024-06-05,0.14379140217421635,0.1605694873447822,0.1647286186260448,0.15933480410994497
2024-06-06,0.1430572545016456,0.16186019998758494,0.16590202486845257,0.168422687866547
2024-06-07,0.14184006421109507,0.15972837648584037,0.16098222270394597,0.16356555651856147
2024-06-10,0.13940707114200857,0.16004415730504787,0.16096726228329328,0.15865310589165052
2024-06-11,0.13946581603552366,0.16000426438587007,0.16039245025990495,0.1538408101066662
2024-06-12,0.1407320180075901,0.1603788934716162,0.1605223797331721,0.14951552233481477
2024-06-13,0.1417741760291891,0.16006514039914435,0.16070476538166756,0.14783644423132167
2024-06-14,0.13801533851719555,0.15438871566475898,0.15995465950997032,0.14399467096403845
2024-06-17,0.13142059296224645,0.15519870825638152,0.16007136994336585,0.14051281061309095
2024-06-18,0.13114547616362887,0.15539217931017973,0.1602281229355549,0.1392655286329493
2024-06-19,0.13111409087079998,0.15350893464760842,0.15946084910721278,0.1350698282529181
2024-06-20,0.13311111588381858,0.15481811633147274,0.16003553300205037,0.1466683591805161
2024-06-21,0.143975241571261,0.15373619805983102,0.16165096001459203,0.15841990450560864
2024-06-24,0.1393376997821611,0.1539019192099836,0.16052085717308648,0.15362296031233075
2024-06-25,0.13849733932150765,0.15391836578624907,0.16051294620090722,0.14926836541922525
2024-06-26,0.13629469359198534,0.14867232167178457,0.1602438057421646,0.144731861374063
2024-06-27,0.15850098832468046,0.15509983239599384,0.1635331205649371,0.17168768247738128
2024-06-28,0.16164647247000755,0.15660353995903822,0.16088802463733157,0.16845303573135736
2024-07-01,0.16842481538619067,0.1594521901511026,0.16091520523253705,0.16855615887916348
2024-07-02,0.16280456206844254,0.15949095679937839,0.1604177342544898,0.16485046221152447
2024-07-03,0.14673223926870696,0.1584201382228156,0.1599293931260853,0.16148326025429013
2024-07-04,0.15410884736755587,0.16247670973052966,0.16191655708901084,0.1683858422697058
2024-07-05,0.1575913244732667,0.16312507693045492,0.1619342922966297,0.16547039585626266
2024-07-08,0.15942680244131038,0.16057336919834067,0.1620199154987015,0.1618454914302592
2024-07-09,0.15939230605470348,0.1549598099756675,0.16068463074257927,0.1569848901346672
2024-07-10,0.1598602827811041,0.1556399425713205,0.1601968208616419,0.1529251098216744
2024-07-11,0.15840508715321283,0.14800897781937591,0.16019666288654408,0.1482746617382261
2024-07-12,0.15765519538069506,0.14677767055016155,0.15992949183568855,0.144677706887915
2024-07-15,0.1651048455060296,0.1505284354828714,0.1587919350996732,0.14925245019040784
2024-07-16,0.18700936242277588,0.15788183295731467,0.16083035948873936,0.17760767715999218
2024-07-17,0.18684616661619322,0.15585394187887533,0.1588475689889821,0.17219717202538778
2024-07-18,0.17889182521406288,0.15529668241474842,0.156519295800292,0.1679639030408097
2024-07-19,0.16852347786334765,0.1557085119536197,0.15662699478445968,0.16313835038799757
2024-07-22,0.173215623974424,0.15803205926891656,0.15756870602258652,0.1635635093183753
2024-07-23,0.17727983730830707,0.15718391578708973,0.15871517637465402,0.16433907296137315
2024-07-24,0.18063696411910757,0.15880672233135595,0.15786880954592022,0.164438935981704
2024-07-25,0.15079356776018937,0.1500987362098262,0.15792733047700058,0.15969365114356096
2024-07-26,0.15017014753542168,0.1505428928367078,0.15807653440130284,0.15570452011615665
2024-07-29,0.14898716965013034,0.15137795897760936,0.15856897082375213,0.1548952677380549
2024-07-30,0.14605793873659453,0.14991012039127527,0.15729092458392419,0.15089888760552633
2024-07-31,0.14297195203662028,0.14967250486429956,0.15702685112619225,0.14631355129254794
2024-08-01,0.13990005600318478,0.1475590224332716,0.15676345264504657,0.1454334724666781
2024-08-02,0.1403946428515564,0.14799793563995606,0.15739272609415744,0.14430073651847813
2024-08-05,0.14000075065307258,0.14778128837928511,0.15751798438489595,0.1407848659822092
2024-08-06,0.14076421989992552,0.14849272782928294,0.15754260912941434,0.1393872167182091
2024-08-07,0.14086563395220458,0.148357580626001,0.15755248168255104,0.13514092057323734
2024-08-08,0.1430112330715323,0.1486393932892334,0.1573068485730151,0.132578651617032
2024-08-09,0.14144454197464676,0.14641122152741687,0.1573268004205712,0.12854024316588122
2024-08-12,0.1445841755657544,0.14656607394847476,0.15802936826818037,0.13433595567437442
2024-08-13,0.11923841095724852,0.15212593171495875,0.16095769145921837,0.15026560079968782
2024-08-14,0.12251971304211103,0.15199225732015254,0.1580015920806438,0.14715540399340965
2024-08-15,0.12271793444262578,0.14907826990720838,0.15724793778878696,0.14397855687262295
2024-08-16,0.13025632221583766,0.150116929629014,0.15650756104981264,0.14442261035939966
2024-08-19,0.12652805949205168,0.1480752252907612,0.1566115395322628,0.14086403433346983
2024-08-20,0.12171923688060773,0.14804689259937362,0.15642131986415517,0.1366054621712651
2024-08-21,0.13552246292592407,0.15143720570147148,0.15821200023276955,0.15076038808987216
2024-08-22,0.1417012738750041,0.15274045444001183,0.15765215884197648,0.15306456143652403
2024-08-23,0.14364705740368483,0.15360594941928918,0.15830937346188587,0.15157470651846092
2024-08-26,0.1412379648975843,0.15354850317408603,0.15829982500292844,0.1481451562885471
2024-08-27,0.14179116814415044,0.1526607270246489,0.15814867992140547,0.14542069058101934
2024-08-28,0.16004121454050568,0.15479252027527654,0.15931913685402893,0.16147692418700466
2024-08-29,0.1582944918636675,0.15130848160604055,0.15948216238257193,0.15892005549634147
2024-08-30,0.16525383845094643,0.1541474615356741,0.15908413946452404,0.16386960769647715
2024-09-02,0.16575263974317211,0.1545775187792767,0.15916361264894216,0.16043832809543349
2024-09-03,0.1744952985524917,0.1589948476650038,0.16090686330700127,0.17096809104352084
2024-09-04,0.1761379247919002,0.1597966727095439,0.16118970362787893,0.16927654221603158
2024-09-05,0.17652932342043098,0.1596495883898601,0.16093384797769128,0.16612180677409974
2024-09-06,0.17672818453010683,0.15975010969448966,0.1583175256727214,0.16254390209519426
2024-09-09,0.17253786205352387,0.15955023821237918,0.15827876688519357,0.15826107467168382
2024-09-10,0.15392525729458387,0.15902468541002415,0.1583452328974065,0.15355472737699624
2024-09-11,0.1553033002637311,0.15992743356912578,0.15738537707496467,0.15307691434605067
2024-09-12,0.16063654863200935,0.15750440053558346,0.15776146375524008,0.1522007435582302
2024-09-13,0.1597598110329422,0.1534074529347711,0.15654661332353045,0.14824760730218806
2024-09-16,0.16098343812773372,0.15484070166219435,0.1569756700877998,0.1492496005617037
2024-09-17,0.16076956404439766,0.15476638508138119,0.15700118418757666,0.14470388818745294
2024-09-18,0.14934550776088848,0.1547635487067164,0.15380851286412328,0.14032012019668372
2024-09-19,0.14080330612660416,0.14559700778706136,0.15370438121000604,0.13616369492161667
2024-09-20,0.13568007920458044,0.14533558857970968,0.15364731962607472,0.13339655316440702
2024-09-23,0.14226499696809494,0.14492676859771594,0.15450073426709413,0.13433110224809855
2024-09-24,0.14165952192929057,0.14449240889360004,0.15449451185695273,0.13033612538646275
2024-09-25,0.11471515866238904,0.1440165347329455,0.15413672094058445,0.12658387286444717
2024-09-26,0.10826295307302777,0.1404295175424343,0.15379526494998128,0.12379657648315123
2024-09-27,0.10239213282066811,0.13972385433675652,0.15328456422301584,0.12030248019767598
2024-09-30,0.10597237328030448,0.13973120115307822,0.15211561719893274,0.11860671376717508
2024-10-01,0.08779622268608611,0.139718793979352,0.149656712590481,0.1149953538594656
2024-10-02,0.08441640081092348,0.13976205603305614,0.14969974286834184,0.11308337755063055
2024-10-03,0.08259829040846897,0.13984622505626024,0.14529429942239247,0.1098965879226099
2024-10-04,0.08395787483928406,0.140323428648277,0.14466614979670006,0.1101307106247031
2024-10-07,0.08351181763252548,0.13749716562046452,0.14472715551394386,0.10685949331522608
2024-10-08,0.09265455158205849,0.12890204223836774,0.145483617033077,0.11405233510524546
2024-10-09,0.08829942001774214,0.12895743334446821,0.14411367666960823,0.1107295769351373
2024-10-10,0.10369511000763001,0.1334328180173682,0.14617716806083883,0.12605650510730143
2024-10-11,0.11480296480429775,0.13683696326646827,0.14748638572770942,0.13556051418630616
2024-10-14,0.11467116523363562,0.13635487563287818,0.14785146012572634,0.13730014735974905
2024-10-15,0.12571988878188034,0.13764407212698415,0.1473693044423658,0.14681206085526996
2024-10-16,0.12998607229763826,0.1371414052263693,0.14778132863685536,0.14928982721188158
2024-10-17,0.14566664560395626,0.14148420543487372,0.14524550021904048,0.1573530790039904
2024-10-18,0.15081369499369812,0.14289224512677456,0.14615416990672367,0.15734468475504088
2024-10-21,0.1474457414879515,0.14196359514254903,0.14616473610114825,0.15554983223476374
2024-10-22,0.14749428709017484,0.1415551776954576,0.14530107820128163,0.1508342002326446
2024-10-23,0.15724863858281501,0.1451374120123532,0.14700264790212123,0.16081123920443355
2024-10-24,0.17032517001573244,0.14897827864427254,0.14765502335259093,0.16784281430568423
2024-10-25,0.1722286110699961,0.14860961401763542,0.14773246186005062,0.16461198829384296
2024-10-28,0.17330405045046055,0.1494047056341295,0.14808123489419225,0.16507124796541042
2024-10-29,0.17523142173260253,0.1491723351167241,0.14851979738952184,0.1646298976176658
2024-10-30,0.1763482755963456,0.1495316279314285,0.14863538431367515,0.16017709158760818
2024-10-31,0.1779975060499358,0.15045580930885497,0.14925142053596718,0.16070414954108508
2024-11-01,0.17985313063177383,0.15126410297310003,0.1486281800225787,0.1574586357187855
2024-11-04,0.18413998689515182,0.151181037542517,0.14834044604162216,0.15683182670520684
2024-11-05,0.18337594282810316,0.14641867051696672,0.14890489042180968,0.15568130392287746
2024-11-06,0.18585259793484868,0.1475274257479711,0.1492964738674442,0.15405440188662034
2024-11-07,0.1740507486231835,0.14736445403963117,0.1478048993905762,0.14968759828651604
2024-11-08,0.17165651418624014,0.14857521349318298,0.148779642077028,0.15139117741687255
2024-11-11,0.1684381928742082,0.14837541840628227,0.14779944465659212,0.14788927342084485
2024-11-12,0.1583049589975804,0.1484069413068854,0.14782839722224184,0.144136186408232
2024-11-13,0.15556446500317717,0.14621877672758957,0.14825560885953806,0.14656244044214764
2024-11-14,0.14803844583208833,0.1440954564169014,0.1480599760638497,0.14333338002383594
2024-11-15,0.1543369797476704,0.14570121649422363,0.1495366734845384,0.15100266182992758
2024-11-18,0.1549829487024059,0.1463146183185263,0.14985073026685297,0.1503260820085642
2024-11-19,0.16038456044651883,0.14765027339104406,0.1499538356955583,0.15312570188362412
2024-11-20,0.14935588447367176,0.14052518222875413,0.14796284940535054,0.14949071824329274
2024-11-21,0.14349290923032995,0.1413111557420392,0.14727365103589457,0.15474353383122885
2024-11-22,0.14827410513778042,0.14194058857916428,0.14883739652963895,0.162395526440838
2024-11-25,0.14536686002099808,0.14177962148779702,0.14881990677010015,0.15790151818209727
2024-11-26,0.14572854772387633,0.13886327838024545,0.1491845281647926,0.15484606341341087
2024-11-27,0.16212166384766455,0.14468337704238907,0.15234723648374512,0.1744945042594362
2024-11-28,0.16264810797977577,0.1453411427794562,0.15245559046501897,0.170755359629935
2024-11-29,0.1598148816414298,0.14519745999716813,0.15233696923030013,0.16623382611874132
2024-12-02,0.1542676500001035,0.14530156661923183,0.15217905940738544,0.16124726680346305
2024-12-03,0.1510190333164825,0.14672680268435387,0.15278124606059731,0.1637052561874107
2024-12-04,0.15261779126588723,0.1501534314687464,0.15488362978189119,0.17528857954472846
2024-12-05,0.15240209282205797,0.1488411607457757,0.1535349733607074,0.1727979752510643
2024-12-06,0.13910089840212156,0.14905165425080333,0.15216596879797675,0.17206502728215303
2024-12-09,0.14150672776707104,0.14837579665623665,0.1521929567399576,0.1668422943436675
2024-12-10,0.1426666767583825,0.1497292020368552,0.15307218787921537,0.16921330818512215
2024-12-11,0.1261854268938406,0.1496622218296657,0.15305857701194667,0.16444915315113368
2024-12-12,0.12587660351196348,0.14977314000700873,0.14917453438578596,0.1611583885961558
2024-12-13,0.12311692961082651,0.14980284001530583,0.14882340593501905,0.15764993609821382
2024-12-16,0.12894486989043835,0.14824003579049735,0.1479403177064441,0.15347319595172906
2024-12-17,0.14728448295881086,0.1524115922889616,0.149585495054202,0.15884882446306234
2024-12-18,0.14996899573570854,0.1527872274045558,0.14954005845676688,0.1543168520247082
2024-12-19,0.1586821454082464,0.15595828331171777,0.14881278373614132,0.15750343423078092
2024-12-20,0.15431559679541534,0.156307020694916,0.14855629262273173,0.1536435856834278
2024-12-23,0.16044213079451247,0.15756464784500357,0.1495483821782331,0.1601608026016279
2024-12-24,0.15728279287338076,0.15759912237757065,0.14957063289951544,0.1552856690735709
2024-12-25,0.1411936067600697,0.15791378504091685,0.1494911796827379,0.15090316699520503
2024-12-26,0.17286501999486942,0.16888457798065792,0.1559753958083571,0.19271340844181065
2024-12-27,0.17316893834527472,0.16871584414929758,0.15593661515711663,0.18692099749039107
2024-12-30,0.1804358015267072,0.17094577382347287,0.15552781841343866,0.18614787489422566
2024-12-31,0.18593718350366079,0.17302609090715004,0.15335041568718902,0.19487112954213515
2025-01-01,0.17744782886801622,0.17288326848273797,0.15346222435019027,0.19044014722542618
2025-01-02,0.18094322421907105,0.16914967275753312,0.1544655204336114,0.192755379739135
2025-01-03,0.18002261921785592,0.16772645416747228,0.15439347455741798,0.1869287180449247
2025-01-06,0.1794749190833241,0.16712468730888252,0.15330581413869468,0.18163687670400355
2025-01-07,0.17615868813884455,0.1651267968340494,0.15213298952541665,0.17610976076156834
2025-01-08,0.1828331706289798,0.16665060562705847,0.15225243508464004,0.17613900986249703
2025-01-09,0.18269914214218297,0.16220742945761013,0.15219765474058763,0.17213381059173513
2025-01-10,0.18226640373915903,0.15996832319264176,0.15191371117507835,0.16717945368351692
2025-01-13,0.18191548865403268,0.15985349078360978,0.15118453354874553,0.16420770186607583
2025-01-14,0.17101919541938732,0.15978174454269317,0.1509461224634604,0.16006859275236396
2025-01-15,0.16969392428374752,0.15711616334843337,0.15092070603213043,0.15552284989976575
2025-01-16,0.16226199160074695,0.15362836123361498,0.15162981532438513,0.16037827327578832
2025-01-17,0.1656140381226263,0.15414880924294172,0.15166481114928074,0.1586720799707332
2025-01-20,0.16657941184496944,0.15514340356547326,0.1521334493973945,0.15696447346512687
2025-01-21,0.16634632400988858,0.1545853807555583,0.15150035815451726,0.15219938513869777
2025-01-22,0.1649679743459602,0.15413881672944385,0.15155881476593974,0.149601733288266
2025-01-23,0.1320935777844212,0.15470426740275778,0.15226944152936414,0.15360149427907233
2025-01-24,0.14369463287608117,0.15712983096237476,0.15387977124662425,0.15715818791731173
2025-01-27,0.14190884626533112,0.15699042856765255,0.15428455137565256,0.16374703034318744
2025-01-28,0.13002580985430856,0.15502266915656396,0.15097646633252176,0.15885704987967572
2025-01-29,0.13344506962118935,0.15462054495715408,0.15152149250529198,0.1561386299344518
2025-01-30,0.1305888059653052,0.1566643246204,0.15234976586808854,0.15507304044606066
2025-01-31,0.1303803817105181,0.153824687231704,0.15202412136986612,0.1503642362095673
2025-02-03,0.15198728070144985,0.1588545037028505,0.1546535248201465,0.1711539388698456
2025-02-04,0.15462757574329627,0.16019021420176877,0.15508875545416076,0.16760626139745885
2025-02-05,0.14719088890018858,0.1570280766228212,0.15336144109553068,0.1635069275810809
2025-02-06,0.15207028273443762,0.1582213506508466,0.15279859301756618,0.16710355506065788
2025-02-07,0.15216391525940595,0.15666823390561874,0.15202389142865552,0.16210242691486507
2025-02-10,0.15165913891370386,0.1563657992077527,0.15202410695555707,0.15827900180771676
2025-02-11,0.1567779424871042,0.15683984419867325,0.152832459465186,0.16282173099274083
2025-02-12,0.15676590377221436,0.15685257442092274,0.1490716098150189,0.15825825763486087
2025-02-13,0.154371330705345,0.15666786082288597,0.14888855254044975,0.1549978982476473
2025-02-14,0.16321663351663596,0.15884738071159007,0.15035695424707965,0.1716954392941491
2025-02-17,0.1574427160663092,0.15897941323658502,0.15041364735194548,0.16865754563257765
2025-02-18,0.1665723809310936,0.16130916470648052,0.15095036188326275,0.18206258313192475
2025-02-19,0.16724519485984207,0.1566667342231369,0.15074394341038358,0.17657353248195032
2025-02-20,0.16570417761519546,0.15556927188832134,0.15072739714204925,0.17119691886854296
2025-02-21,0.16336015971452825,0.15863342564397173,0.15206313248956912,0.1715685347722898
2025-02-24,0.15881453763282588,0.15841896651369022,0.15208956905368756,0.16636320922274153
2025-02-25,0.15856419740899402,0.1573704071436708,0.15195799295124554,0.1617982523752219
2025-02-26,0.15848618623282376,0.15532064267131498,0.15227867995839314,0.15889727759201086
2025-02-27,0.17263568741916963,0.16132362671972825,0.15455959533075045,0.17044059173277806
2025-02-28,0.1792372982595828,0.16273674998471815,0.15542151566009804,0.1699848728160886
2025-03-03,0.16388291704775104,0.16304984320723392,0.15524431840027358,0.1653286777524289
2025-03-04,0.16170653110124558,0.16173106396051543,0.15529359503651646,0.16034774831972173
2025-03-05,0.16840224577246957,0.1639801114499796,0.15638353324465956,0.16649744379853468
2025-03-06,0.1631776157673498,0.1638008575919221,0.1563804044855253,0.16155840857077625
2025-03-07,0.16346736036867834,0.1637923095886613,0.15642437656810065,0.15667617740930195
2025-03-10,0.1632476108596077,0.1634654752368567,0.15553003109023525,0.15192214934803266
2025-03-11,0.18107624231005023,0.16936997223699665,0.16055277507952065,0.17627030933696183
2025-03-12,0.18277402361928766,0.16943124120956746,0.16070114905458788,0.17317227079807837
2025-03-13,0.18293938427437575,0.16749110342547832,0.16115013550788082,0.16953764597629023
2025-03-14,0.16734952472683884,0.16904806600333808,0.16212544240812077,0.16951652463458056
2025-03-17,0.16719317716053195,0.1691234005262787,0.16295228881962698,0.17026620412479282
2025-03-18,0.1525971174139282,0.174541101551444,0.16591406386636726,0.18147380632381488
2025-03-19,0.15453301385928886,0.17442449857688158,0.1658929308626868,0.17669711032522628
2025-03-20,0.157984193679013,0.1656238647759902,0.16768155675227922,0.18126408155561688
2025-03-21,0.16213909666499127,0.16609117118330122,0.16766086713493764,0.17774335546147438
2025-03-24,0.16383404160109746,0.1643697973275373,0.1676229567082984,0.17296398035307095
2025-03-25,0.1753366984552571,0.16260199104787643,0.1679592007854206,0.17703838395106736
2025-03-26,0.17612205905116546,0.16226003769046374,0.16788136191780384,0.17179753866713995
2025-03-27,0.16734772261608472,0.15990761782624058,0.16556175757896602,0.1668015194636623
2025-03-28,0.1647359888700715,0.16004175242566673,0.16464829930355282,0.1621170962403063
2025-03-31,0.16652339300580632,0.16022813513707201,0.16428012475303738,0.15845220508414634
2025-04-01,0.16694296397171537,0.16064287770930302,0.16331379210430522,0.15480079312774497
2025-04-02,0.1591894472003567,0.16149065527007433,0.16420398947150192,0.15911195202093018
2025-04-03,0.16878138827498743,0.16324051329444886,0.16304303490260752,0.16257633535364494
2025-04-04,0.17144289789714012,0.16355756156890108,0.1622380308667261,0.15933886756440474
2025-04-07,0.17657749395244665,0.16412845291457484,0.16240547319596454,0.15903743443784804
2025-04-08,0.16828967699474395,0.1692623742299898,0.1654184705478405,0.17217433213709546
2025-04-09,0.1857198987964834,0.1749040451307032,0.1665092039816309,0.1876079522996507
2025-04-10,0.18960929631240445,0.17477770406803864,0.16580593576072034,0.18834797619928279
2025-04-11,0.18647433001381467,0.17393651792113518,0.16536327313161622,0.1828628233301398
2025-04-14,0.18196751839438347,0.17305594745271718,0.16485687164493043,0.17748800372583035
2025-04-15,0.1737329130669869,0.1752102796131423,0.16578639178065002,0.17902178052258616
2025-04-16,0.18094911323567145,0.17733586708942428,0.16724088052780378,0.1822429650901678
2025-04-17,0.17262560647733835,0.1755116088007441,0.16676821783832865,0.17744992538784435
2025-04-18,0.1713723134192426,0.17355701398981385,0.16642846081833798,0.17247961466794418
2025-04-21,0.17170816144078288,0.17086555766003145,0.16589585983724428,0.16805525134372457
2025-04-22,0.16755862671603294,0.1721784568936125,0.16567721641184976,0.1678267962913988
2025-04-23,0.16769434270827827,0.1717466032873162,0.1652168293769965,0.16314408204429603
2025-04-24,0.17815790990598868,0.17405828213406757,0.16659626936234756,0.1709432221375537
2025-04-25,0.18270850064806493,0.1757655267856469,0.16616748697662415,0.17266219343346467
2025-04-28,0.18247274588352552,0.1695848457097243,0.16626462802222736,0.16766984591457704
2025-04-29,0.18465791597786527,0.1704498908066679,0.16674106119717347,0.16808131169492543
2025-04-30,0.17579874400616027,0.1702844182830928,0.1655567249442515,0.16323925235809608
2025-05-01,0.17528355489462585,0.16918685432841202,0.1663278388331498,0.1621021186597121
2025-05-02,0.18021301515246949,0.1714634635727721,0.16610897796081428,0.1660651085168744
2025-05-05,0.1778163618281143,0.17132507551380818,0.165839870175854,0.1615245987390298
2025-05-06,0.1607750685210998,0.16908089523473116,0.1653776153528628,0.157078657760547
2025-05-07,0.1443182676876511,0.1696556128546776,0.1655227810579606,0.15499079183674752
2025-05-08,0.13468720455124872,0.1692270658852822,0.16462387080136634,0.1502777361150725
2025-05-09,0.13975651105935494,0.16545140327654703,0.16407643506626332,0.15364358990920898
2025-05-12,0.139907103145222,0.16483627748686178,0.16407702375211766,0.14898737620364197
2025-05-13,0.12809808354221916,0.15956322004032705,0.16374257877771384,0.145881295782715
2025-05-14,0.11279823289189406,0.1613827040671197,0.1614962240092515,0.14844523000133983
2025-05-15,0.11478887400612522,0.16140228106293297,0.16115887851302557,0.14401499685468638
2025-05-16,0.13687729162609344,0.16802893709524178,0.16471925197212736,0.1712553371928035
2025-05-19,0.1361609104532398,0.1682291291929442,0.16484771947391247,0.1665976003683604
2025-05-20,0.14734534934745866,0.16983666211139736,0.16528361411104936,0.16744628542122642
2025-05-21,0.15044162585552695,0.1724876261887053,0.16474593106634677,0.17456760113974462
2025-05-22,0.14535061932882873,0.16861176618069026,0.16486101348866813,0.17311120003341648
2025-05-23,0.14811803353656589,0.16770945658584033,0.16486359376666415,0.16972060132035796
2025-05-26,0.15140103979518588,0.16823439591927827,0.16528686723630218,0.1666253552595052
2025-05-27,0.14907843560156794,0.16826747777515974,0.16452282227338774,0.16222242220949482
2025-05-28,0.15058343684592773,0.16578874747658423,0.16461882103809422,0.1575767309565268
2025-05-29,0.1434565007457517,0.16581859022583123,0.16449656100369697,0.15310571124981112
2025-05-30,0.13967599642275616,0.1664651234059873,0.16468978716737614,0.15186596406357533
2025-06-02,0.155262381724129,0.1698344308098863,0.16637330405565415,0.15906858773075283
2025-06-03,0.15988807383866388,0.16378992659311745,0.16596836535690587,0.1653625883197766
2025-06-04,0.174783293765544,0.16756391263458095,0.16804201518524062,0.17327015616435962
2025-06-05,0.17575618674564886,0.1671423919590031,0.1668930207142791,0.16842859874848026
2025-06-06,0.17311216105819596,0.16585558089838287,0.16695078223346402,0.16448458449323028
2025-06-09,0.17467545594692965,0.16431629034965717,0.16604704663486577,0.1624454446168358
2025-06-10,0.17789431440964346,0.15992251955171524,0.16669823811654488,0.16109667466570554
2025-06-11,0.1811892541033194,0.16315598921119417,0.16817902851417782,0.1658662592293615
2025-06-12,0.18139144148158345,0.15945876409481033,0.16204797292931147,0.16107870878356315
2025-06-13,0.15969498663930076,0.16199073818898274,0.16340813515116215,0.16454559826733745
2025-06-16,0.16220672514080225,0.16221687341062985,0.16262410842973482,0.16132059830759535
2025-06-17,0.15858731057939446,0.16030495654631532,0.16077785317544038,0.1574944290268344
2025-06-18,0.14452022144394164,0.16085288636843553,0.16087789037877115,0.15419383186173585
2025-06-19,0.14904903791147833,0.1659167992377941,0.1622604007301451,0.1667832670893804
2025-06-20,0.14941958231514602,0.1657595762670493,0.16224152629744434,0.16171314075216195
2025-06-23,0.15583421855181717,0.1665501498284227,0.1627321989346998,0.16125358065489398
2025-06-24,0.15398791717738874,0.16631026263745421,0.16281360331122002,0.15673469143804397
2025-06-25,0.157493413539857,0.16399037656310186,0.16209828108129187,0.15395912283712634
2025-06-26,0.17923347814307006,0.167686288523072,0.1648223056525345,0.1719026010327603
2025-06-27,0.18728332679917092,0.17029279843785153,0.1663193680310931,0.17844592114603494
2025-06-30,0.19206750315633792,0.17324580857657002,0.1681255124829997,0.18802662853707297
2025-07-01,0.18406022809846695,0.1676504230038788,0.16811029447536993,0.18239649673114347
2025-07-02,0.174016326264933,0.16247171724863388,0.16820658811243586,0.1780458368648864
2025-07-03,0.17976582677233488,0.16188107122702747,0.16827359690005195,0.18154504573277283
2025-07-04,0.17847854234930194,0.16206007391637653,0.16778147347372613,0.1761470752553543
2025-07-07,0.17705533272340904,0.16206004627598722,0.16724302020498666,0.17098338074993497
2025-07-08,0.174157674040306,0.15966431338806086,0.16741342382772745,0.1664871758433274
2025-07-09,0.17063398594587673,0.15845146502022975,0.16822235656132475,0.16723763644350154
2025-07-10,0.1726049650735809,0.15908578952695077,0.1677567648948431,0.16615403411921825
2025-07-11,0.16498435320668606,0.16020556778928682,0.16716898545549763,0.16715075488251335
2025-07-14,0.1661713441230621,0.16028938813093693,0.1663444042376566,0.16636135982758285
2025-07-15,0.16687007207574453,0.16034847460046667,0.1666501037089487,0.16282429020745315
2025-07-16,0.167480959609353,0.16095365420761532,0.1666226521423703,0.1597612554430074
2025-07-17,0.14444446033194352,0.1581749143583516,0.16604785715992032,0.15565317193002795
2025-07-18,0.14374950462698555,0.15669278711300658,0.16605877265199248,0.1513035030128277
2025-07-21,0.16005855296379934,0.16058601618001406,0.1648096023694869,0.15895855580826884
2025-07-22,0.1628961607130241,0.160340973977438,0.16489309182950634,0.15645574566967488
2025-07-23,0.16797573617298286,0.16161967992036527,0.1653863661049585,0.15534582725848453
2025-07-24,0.15424953688156834,0.16104137463220966,0.1648020526347637,0.1548873750962377
2025-07-25,0.14592272538340845,0.1593669870841761,0.165016930413774,0.15238503381455196
2025-07-28,0.13239223367128589,0.1598617102990492,0.16514141416950207,0.14907584055234588
2025-07-29,0.13386474870130963,0.16019796462779737,0.16424858037266452,0.14606996775702574
2025-07-30,0.13505898955070372,0.1606236310862571,0.16462844410408284,0.14453930636296453
2025-07-31,0.12485113838122283,0.1614676586917184,0.16475930874784112,0.14284081437705057
2025-08-01,0.12811404296186016,0.16007890666960167,0.16217692531476635,0.14085202349089593
2025-08-04,0.13901091510559632,0.16248805685335657,0.1631532655767449,0.14747385986870126
2025-08-05,0.1698895002970409,0.17272723087800973,0.16565680500907676,0.17983561628683103
2025-08-06,0.16651208716877977,0.17118961937886942,0.16567767928795413,0.17456243350726783
2025-08-07,0.16713930199873778,0.17233653388238193,0.1663093069091516,0.17371526735522547
2025-08-08,0.172154788646353,0.16741417097345695,0.16702686591207505,0.17938717173062751
2025-08-11,0.17364472567865938,0.16876217965978316,0.16778747845346278,0.17947789617267218
2025-08-12,0.17547586079455038,0.1677027073111708,0.1681422506312829,0.17711781568618595
2025-08-13,0.18179693819507647,0.1674035486492214,0.1692608506393131,0.18084874915877075
2025-08-14,0.18108131396044547,0.16635425383121352,0.1669321946471639,0.17536730695872765
2025-08-15,0.19467764736901522,0.17153592314908037,0.16918893030650303,0.18902202470793736
2025-08-18,0.19505212601628066,0.17335470559821559,0.17021296634971772,0.19116082028564763
